"FSCS Key","Library Name","Locale","Service Area Population","Total Circulation","Percentage of Children's Material Circulation","Electronic Material Circulation","Print Material Circulation","Other Physical Item Circulation","Central Library","Branch Library","Bookmobiles","Internet Computers","Computer Uses","Wireless Sessions","Total Library Programs","Children's Programs","Young Adult Programs","Adult Programs","Total Program Attendance","Children's Program Attendance","Adult Program Attendance","General Interest Program Attendance","General Interest Programs","Local Revenue ($)","State Revenue ($)","Federal Revenue ($)","Other Revenue ($)","Total Revenue ($)","Hours/Year","Physical Visits","Reference Transactions","Registered Users","Inter-library Loans to Other Library","Inter-library Loans from Other Library"
"IL0528","TOLONO PUBLIC LIBRARY DISTRICT","Suburban",13315,81374,42,22066,59308,1033,1,0,0,8,1101,4655,118,63,4,11,2295,528,60,1689,40,409802,19941,0,9612,439355,3141,24678,3326,2972,15568,15852
"IL0529","TOLUCA PUBLIC LIBRARY DISTRICT","Rural",1338,3160,29,173,2987,0,1,0,0,2,191,5,4,4,0,0,300,300,0,0,0,30118,1973,0,471,32562,1276,1195,441,744,0,232
"IL0530","TOULON PUBLIC LIBRARY DISTRICT","Rural",2199,20162,12,877,19285,0,1,0,0,12,6115,30575,500,130,12,358,2961,991,1934,0,0,246623,4321,244,13743,264931,1872,33103,2648,376,2524,1316
"IL0531","TOWANDA DISTRICT LIBRARY","Suburban",1939,19281,60,1535,17746,26,1,0,0,3,41,2051,8,5,1,2,67,33,9,0,0,185793,4726,0,4101,194620,1504,3510,1040,369,4032,3125
"IL0532","TREMONT DISTRICT LIBRARY","Rural",4937,70651,56,9878,60773,501,1,0,0,7,391,8129,210,174,16,14,3310,2323,803,0,6,343135,14414,0,13264,370813,1907,30573,1222,1283,7839,14278
"IL0533","TRENTON PUBLIC LIBRARY","Town",2690,16288,26,2028,14260,13,1,0,0,4,262,160,30,10,0,18,771,407,349,15,2,65400,4004,4500,7796,81700,1846,8008,641,380,4014,5727
"IL0534","TRI-TOWNSHIP PUBLIC LIBRARY DISTRICT","Suburban",16886,87617,47,4012,83605,3096,1,0,0,21,4045,5343,743,379,60,300,3498,2861,246,209,4,710425,19492,3544,27525,760986,3168,50528,7442,2922,56958,87508
"IL0535","TUSCOLA PUBLIC LIBRARY","Town",4636,22472,34,3468,19004,38,1,0,0,4,926,208,207,165,1,41,1822,1616,184,0,0,157992,31676,0,12586,202254,2496,15554,1964,706,5127,4873
"IL0536","COLONA DISTRICT PUBLIC LIBRARY","Suburban",6621,22639,30,4167,18472,174,1,0,0,8,1577,1057,95,79,3,8,675,621,12,12,5,303571,16139,2052,13067,334829,2816,9258,1000,2151,3019,4771
"IL0537","UNIVERSITY PARK PUBLIC LIBRARY DISTRICT","Suburban",7145,13583,61,200,13383,75,1,0,0,16,6750,1685,60,40,10,5,60,40,5,5,5,542771,49089,0,5417,597277,2600,10288,2311,4922,1922,4415
"IL0538","URBANA FREE LIBRARY","City",38336,616484,32,102137,514347,16933,1,0,0,52,16941,61711,392,221,67,63,6827,2461,1447,2639,41,3796507,329394,0,181737,4307638,3498,168677,40154,13939,66868,39598
"IL0539","UTICA PUBLIC LIBRARY DISTRICT","Town",2454,10448,33,1705,8743,2,1,0,0,9,450,1200,14,0,0,14,280,0,280,0,0,181931,12522,0,8798,203251,1735,7810,426,925,0,147
"IL0540","VALLEY DISTRICT LIBRARY","Rural",596,2075,50,225,1850,0,1,0,0,2,163,83,25,16,2,4,224,120,26,62,3,42078,1030,813,1074,44995,1248,1984,29,156,677,747
"IL0541","VALMEYER PUBLIC LIBRARY DISTRICT","Rural",2490,4982,48,560,4422,0,1,0,0,6,52,47,20,10,5,5,105,85,10,0,0,68848,3186,1270,0,73304,1358,12031,66,581,4982,5255
"IL0542","EVANS PUBLIC LIBRARY DISTRICT","Town",11960,38853,34,2787,36066,127,1,0,0,17,3352,0,51,51,0,0,1635,1635,0,0,0,515436,51764,0,6432,573632,2912,28082,1212,1047,7674,6799
"IL0544","VERMONT PUBLIC LIBRARY","Rural",570,982,45,17,965,0,1,0,0,11,217,689,3,3,0,0,12,12,0,0,0,17777,2099,0,6728,26604,1000,2270,109,286,0,0
"IL0545","VERNON AREA PUBLIC LIBRARY DISTRICT","Suburban",44206,638470,52,131340,507130,11841,1,0,0,74,7754,97269,1114,434,80,0,19945,9977,0,8848,600,7971116,121564,0,17000,8109680,3593,133697,20658,22982,1403,3585
"IL0546","VICTORIA PUBLIC LIBRARY DISTRICT","Rural",769,4700,35,0,4700,0,1,0,0,4,625,150,6,6,0,0,42,42,0,0,0,28864,1072,0,873,30809,1158,3525,366,360,0,2
"IL0547","VIENNA CARNEGIE PUBLIC LIBRARY","Rural",1343,6143,12,1506,4637,31,1,0,0,6,495,220,0,0,0,0,0,0,0,0,0,16959,2115,3158,3649,25881,1040,4800,84,118,2097,3935
"IL0548","CAMARGO TOWNSHIP DISTRICT LIBRARY","Rural",3963,21359,24,3235,18124,0,1,0,0,6,4603,3120,104,83,2,19,2048,1651,362,0,0,203465,9737,0,22679,235881,2756,16744,4446,948,4129,5014
"IL0549","VILLA PARK PUBLIC LIBRARY","Suburban",22263,253287,48,29409,223878,5052,1,0,0,20,7284,16748,318,86,15,211,3415,1129,2082,157,6,2311004,125805,0,72066,2508875,2868,74944,11185,10709,17653,26445
"IL0550","VIOLA PUBLIC LIBRARY DISTRICT","Rural",2078,20765,42,350,20415,0,1,0,0,4,250,223,40,18,9,8,218,128,37,28,5,88957,6360,31600,7963,134880,1950,7646,428,1474,3858,1426
"IL0551","GRAND PRAIRIE OF THE WEST PUBLIC LIBRARY DISTRICT","Town",4547,8777,4,1530,7247,0,1,0,0,6,852,100,1,1,0,0,75,75,0,0,0,132600,13399,0,13499,159498,2081,7750,75,2532,2266,1147
"IL0552","VIRGINIA MEMORIAL PUBLIC LIBRARY","Rural",1514,3846,26,500,3346,10,1,0,0,5,135,135,9,8,0,0,347,197,0,150,1,17300,2376,0,33783,53459,820,1119,86,230,786,489
"IL0553","WALNUT PUBLIC LIBRARY DISTRICT","Rural",1597,7127,54,1014,6113,23,1,0,0,3,653,1560,94,43,4,47,913,655,226,0,0,60951,14588,30000,14516,120055,1612,3613,624,421,1010,1306
"IL0555","WARREN COUNTY PUBLIC LIBRARY DISTRICT","Town",16831,80508,29,4976,75532,263,1,3,0,9,3019,2496,154,102,10,41,2664,2072,275,264,1,734239,26118,1674,15279,777310,5261,47043,676,2165,13143,8271
"IL0556","WARREN-NEWPORT PUBLIC LIBRARY DISTRICT","Suburban",66477,477742,34,104367,373375,8345,1,0,1,36,14079,7874,471,249,80,142,7291,4516,2133,0,0,6329868,255689,0,79371,6664928,3844,154072,21684,36034,1600,2609
"IL0557","WARRENVILLE PUBLIC LIBRARY DISTRICT","Suburban",14096,192212,42,30523,161689,2341,1,0,0,19,5360,20284,422,128,64,157,5069,1719,1247,1843,73,1985284,19987,0,121808,2127079,3218,64189,9269,9867,23670,19094
"IL0558","WARSAW PUBLIC LIBRARY","Rural",1510,6038,9,301,5737,514,1,0,0,8,1872,6240,0,0,0,0,0,0,0,0,0,73356,2370,1184,5794,82704,1924,6240,640,1541,26,756
"IL0559","WASHINGTON DISTRICT LIBRARY","Suburban",24589,183008,41,20435,162573,1648,1,1,0,13,5825,3329,465,264,55,146,8117,7042,682,0,0,1190828,73644,0,20200,1284672,5139,83613,35168,8695,14770,11855
"IL0560","MORRISON-TALBOTT LIBRARY","Town",11013,85575,39,15117,70458,335,1,0,0,8,1655,12122,160,90,26,36,3376,951,412,1946,8,485479,96860,659,47414,630412,3172,32267,28080,2290,21672,77023
"IL0561","CLINTON TOWNSHIP PUBLIC LIBRARY","Rural",1828,12239,30,2608,9631,51,1,0,0,8,83,988,8,0,0,4,408,0,9,399,4,99946,5501,0,12324,117771,1546,4166,63,345,2263,1943
"IL0562","WATSEKA PUBLIC LIBRARY","Town",4679,31950,33,5284,26666,56,1,0,0,4,1587,635,72,42,2,25,936,561,182,183,3,201429,48155,5000,13080,267664,2548,13545,1326,1282,6914,3828
"IL0563","WAUCONDA AREA PUBLIC LIBRARY DISTRICT","Suburban",28941,360482,47,48130,312352,7327,1,0,0,39,8170,7246,193,49,1,138,4285,1089,2789,367,5,3514876,64574,1318,23734,3604502,3498,75494,6971,6382,1057,3175
"IL0564","WAUKEGAN PUBLIC LIBRARY","Suburban",89321,136735,38,27553,109182,2753,1,1,0,85,17734,204656,1100,222,110,739,4787,1068,2531,1031,29,4468414,181690,0,418218,5068322,3900,33754,18616,11325,7121,2739
"IL0565","WAVERLY PUBLIC LIBRARY","Rural",1194,927,7,0,927,0,1,0,0,2,13,2,7,6,0,1,14,8,6,0,0,30009,1928,0,17604,49541,530,832,10,606,0,0
"IL0566","WAYNE CITY KISSNER PUBLIC LIBRARY","Rural",994,1849,14,0,1849,0,1,0,0,4,157,650,12,10,2,0,400,350,0,0,0,16978,1522,3360,2000,23860,1010,2090,64,96,1417,157
"IL0567","WAYNESVILLE TOWNSHIP LIBRARY","Rural",640,3332,45,119,3213,0,1,0,0,3,70,208,77,71,4,1,764,699,20,24,1,32038,4608,0,1350,37996,1300,2514,456,203,1,96
"IL0568","WELDON PUBLIC LIBRARY DISTRICT","Rural",690,5000,37,573,4427,0,1,0,0,4,1139,350,68,56,6,4,2389,1825,59,458,2,75844,1227,5000,11454,93525,1560,6402,216,333,2798,971
"IL0569","BOND PUBLIC LIBRARY","Rural",974,3700,47,0,3700,10,1,0,0,3,325,2899,0,0,0,0,0,0,0,0,0,24471,1557,0,292,26320,1250,2001,770,600,0,134
"IL0570","WEST CHICAGO PUBLIC LIBRARY DISTRICT","Suburban",28928,157581,42,36972,120609,5882,1,0,0,35,3135,6765,499,264,84,150,6321,4102,1195,81,1,2375485,165220,0,17320,2558025,3392,49827,5423,15195,11329,19559
"IL0571","WEST FRANKFORT PUBLIC LIBRARY","Town",7275,9011,23,1422,7589,11,1,0,0,8,924,9825,66,54,6,6,1344,847,440,0,0,157326,29613,37647,17404,241990,2422,12000,100,384,3448,2417
"IL0572","WEST SALEM PUBLIC LIBRARY","Rural",786,4069,12,409,3660,0,1,0,0,4,240,25,7,5,2,0,93,90,0,0,0,5687,2899,0,12255,20841,1248,1700,8,150,448,2170
"IL0573","WESTCHESTER PUBLIC LIBRARY","Suburban",16892,81430,35,18147,63283,1015,1,0,0,31,10621,48070,77,63,4,6,7767,5858,1405,486,4,1377312,65489,0,16093,1458894,2726,53429,20137,3609,10436,11319
"IL0574","WESTERN DISTRICT LIBRARY","Rural",4768,20067,49,2165,17902,645,1,0,0,18,3300,498,128,60,16,50,1468,1008,305,73,2,241938,27629,0,33316,302883,2593,11752,372,1297,3923,3233
"IL0575","THOMAS FORD MEMORIAL LIBRARY","Suburban",13629,236997,48,47415,189582,2807,1,0,0,19,1346,8308,347,186,69,85,9764,6582,1254,951,7,1744607,34874,0,9314,1788795,2819,52855,30344,7091,23290,28576
"IL0576","WESTMONT PUBLIC LIBRARY","Suburban",24429,259759,42,42175,217584,11829,1,0,0,44,8808,9864,303,135,31,124,2943,1531,649,382,13,2038922,64296,0,27355,2130573,3214,77348,15591,10454,18548,22755
"IL0577","WESTVILLE PUBLIC LIBRARY DISTRICT","Suburban",11499,17490,20,964,16526,0,1,0,0,4,1369,1315,42,32,0,10,323,290,33,0,0,246013,18436,1485,22583,288517,2363,9872,489,908,10733,3433
"IL0578","WHEATON PUBLIC LIBRARY","Suburban",53970,1075121,45,156629,918492,30292,1,0,0,62,15870,89236,993,443,193,206,16361,4953,5699,4620,151,4031883,78019,0,227653,4337555,3064,221568,22207,25680,7291,16348
"IL0579","WHITE HALL TOWNSHIP LIBRARY","Town",2557,4297,28,974,3323,4,1,0,0,3,221,1300,95,40,0,55,985,820,165,0,0,36586,6527,0,3236,46349,1560,3510,120,320,1777,691
"IL0580","CARLOCK PUBLIC LIBRARY DISTRICT","Rural",2898,15989,48,2775,13214,17,1,0,0,4,403,260,84,62,0,9,1685,1185,101,399,13,188003,4283,0,12734,205020,2600,10494,50,672,1533,3160
"IL0581","WILLIAM LEONARD PUBLIC LIBRARY DISTRICT","Suburban",4675,177,17,0,177,10,1,0,0,20,1100,500,42,5,5,30,520,170,200,50,2,3e+05,6671,7500,1910,316081,1872,1300,0,1800,17,21
"IL0584","WILMETTE PUBLIC LIBRARY DISTRICT","Suburban",28180,791022,55,174186,616836,15726,1,0,0,28,11705,1182768,624,321,68,190,13152,5543,4809,2274,45,5550344,193071,0,420978,6164393,3489,156720,49173,14518,36926,37075
"IL0585","WILMINGTON PUBLIC LIBRARY DISTRICT","Town",8970,60272,29,7581,52691,2490,1,0,0,30,2446,2920,370,270,33,60,6974,6273,494,94,7,626383,34133,12908,34881,708305,3204,31655,984,3270,9101,6458
"IL0586","WINCHESTER PUBLIC LIBRARY","Rural",1574,5001,18,1143,3858,0,1,0,0,4,93,150,54,40,0,14,414,339,75,0,0,22513,2365,3859,14494,43231,1573,2379,460,553,875,732
"IL0587","WINDSOR STORM MEMORIAL PUBLIC LIBRARY DISTRICT","Rural",1397,6106,24,449,5657,10,1,0,0,3,266,761,28,12,0,4,450,182,43,225,12,88842,2174,0,6458,97474,1612,5647,1073,183,2521,2244
"IL0588","WINFIELD PUBLIC LIBRARY","Suburban",9835,70285,37,23086,47199,2966,1,0,0,3,944,32354,87,41,0,46,887,421,466,0,0,903816,14484,0,56647,974947,2678,23291,468,4465,294,1464
"IL0589","WINNEBAGO PUBLIC LIBRARY DISTRICT","Suburban",7299,34259,46,0,34259,83,1,0,0,8,930,0,74,51,0,23,965,779,186,0,0,334076,9891,0,5675,349642,2444,5232,2704,4682,63,616
"IL0590","WINNETKA-NORTHFIELD PUBLIC LIBRARY DISTRICT","Suburban",18495,412029,50,82139,329890,3984,1,1,0,39,7242,336558,1266,650,58,254,16195,7054,3981,4705,304,4594600,113840,0,192080,4900520,6432,121917,36536,12927,16220,21650
"IL0591","WITT TOWNSHIP MEMORIAL LIBRARY","Town",1043,1190,11,0,1190,0,1,0,0,2,88,0,0,0,0,0,0,0,0,0,0,17461,1715,7752,1419,28347,780,850,0,153,0,229
"IL0592","WOOD DALE PUBLIC LIBRARY DISTRICT","Suburban",12866,71677,40,13276,58401,606,1,0,1,22,3636,3126,558,310,156,92,6593,4899,912,0,0,2591542,144340,27911,61452,2825245,2713,27666,12792,3122,14543,4903
"IL0593","WOOD RIVER PUBLIC LIBRARY","Suburban",10464,41975,36,2170,39805,218,1,0,0,13,1549,5247,260,136,19,71,11168,5180,1989,3559,34,358597,87292,2015,24802,472706,2694,21776,6673,1421,8126,8417
"IL0594","WOODRIDGE PUBLIC LIBRARY","Suburban",34158,507310,44,64274,443036,6918,1,0,0,42,13913,348227,331,183,4,136,6637,3910,2252,459,8,3847414,54960,37611,38912,3978897,2076,113069,31021,22985,36474,42524
"IL0595","WOODSTOCK PUBLIC LIBRARY","Town",25630,211328,40,48024,163304,98,1,0,0,34,12106,12816,127,45,11,20,3354,2384,211,589,51,1396700,48700,0,529100,1974500,2600,148947,25849,14344,24632,21102
"IL0596","WORDEN PUBLIC LIBRARY DISTRICT","Rural",1447,4169,35,1118,3051,24,1,0,0,5,106,156,2,2,0,0,7,7,0,0,0,29283,2053,4554,24321,60211,1768,1654,108,249,1793,1316
"IL0597","WORTH PUBLIC LIBRARY DISTRICT","Suburban",10974,29406,26,5260,24146,171,1,0,0,14,6479,800,99,66,7,26,2934,2701,190,0,0,841422,30153,7500,3550,882625,3120,17165,1248,2157,4024,3963
"IL0598","RAYMOND A SAPP MEMORIAL TOWNSHIP LIBRARY","Rural",1242,2882,33,957,1925,0,1,0,0,4,32,66,6,0,0,0,50,0,0,50,6,50065,2867,5000,3918,61850,1400,1475,52,542,785,783
"IL0599","WYOMING PUBLIC LIBRARY DISTRICT","Rural",2052,19694,43,2146,17548,1373,1,0,0,4,865,384,55,35,1,10,607,265,42,297,9,117850,3026,730,675,122281,2045,13240,153,378,4527,2463
"IL0600","YORKVILLE PUBLIC LIBRARY","Suburban",21533,97112,49,16337,80775,158,1,0,0,33,2515,6306,389,223,59,107,7733,5577,1771,0,0,1636728,39248,8587,20347,1704910,2692,55531,3744,4463,7895,15894
"IL0601","ZEIGLER PUBLIC LIBRARY","Rural",1484,2767,12,0,2767,0,1,0,0,26,2720,1234,22,13,6,3,201,124,20,0,0,10065,9700,0,250,20015,1508,2168,62,332,0,10
"IL0602","ZION-BENTON PUBLIC LIBRARY DISTRICT","Suburban",42836,168598,32,49441,119157,1823,1,0,0,34,13167,5094,288,87,90,102,2887,1404,901,203,9,3481151,332543,0,20571,3834265,2948,80238,5167,6319,14247,13381
"IL0603","VESPASIAN WARNER PUBLIC LIBRARY DISTRICT","Town",10688,53661,29,8891,44770,843,1,0,0,6,2861,1691,199,116,13,0,5417,3385,0,1956,70,986469,15765,13916,52094,1068244,2652,33320,4030,6704,14959,7066
"IL0604","WEST UNION DISTRICT LIBRARY","Rural",901,7925,42,61,7864,50,1,0,0,5,3000,325,27,0,0,0,503,0,0,503,27,21967,1158,0,24729,47854,1248,5382,1297,207,2083,1668
"IL0606","BRIGHTON MEMORIAL LIBRARY DISTRICT","Rural",2260,18930,35,2161,16769,6,1,0,0,2,422,372,65,38,2,12,805,656,75,70,13,55561,3325,3017,8603,70506,1560,5797,2572,407,4455,9665
"IL0607","FARMERSVILLE-WAGGONER PUBLIC LIBRARY DISTRICT","Rural",1415,17094,34,2149,14945,0,1,0,0,2,249,0,0,0,0,0,0,0,0,0,0,92764,2435,5000,2431,102630,2236,7233,0,1130,179,431
"IL0608","LINCOLNWOOD PUBLIC LIBRARY DISTRICT","Suburban",13469,165831,44,28847,136984,1544,1,0,0,30,6191,870552,440,243,30,165,6929,4794,1272,586,2,2972458,18570,24400,6224,3021652,3412,58503,12438,5642,26832,12258
"IL0609","MELROSE PARK PUBLIC LIBRARY","Suburban",24796,24913,33,3911,21002,97,1,0,0,10,1624,3180,0,0,0,0,0,0,0,0,0,924600,37481,7550,2483,972114,2192,34580,4437,1737,5448,3613
"IL0610","SMITHTON PUBLIC LIBRARY DISTRICT","Town",5225,25759,43,3552,22207,318,1,0,0,5,702,3352,130,80,0,39,1463,1081,221,161,11,236089,7090,6559,5743,255481,3050,17668,1250,930,5243,8916
"IL0612","FOUR STAR PUBLIC LIBRARY DISTRICT","Rural",4337,9211,48,1815,7396,13,1,0,0,5,520,145,87,72,4,10,579,478,34,60,1,155921,6363,3896,14911,181091,1664,4347,823,692,1318,944
"IL0614","WILLIAMSFIELD PUBLIC LIBRARY DISTRICT","Rural",2100,5580,45,1100,4480,41,1,0,0,6,22,104,155,72,26,55,1927,1047,407,67,2,159500,2859,652,37959,200970,2519,2803,588,891,13,79
"IL0634","CISSNA PARK COMMUNITY LIBRARY DISTRICT","Rural",1687,22179,32,3011,19168,9,1,0,0,4,312,725,313,298,6,8,5085,4073,57,280,1,100322,2282,0,0,102604,2070,3050,192,643,1976,2611
"IL0635","ARGENTA-OREANA PUBLIC LIBRARY DISTRICT","Suburban",3861,24156,30,3440,20716,287,1,1,0,4,1049,9980,91,21,0,69,1025,285,725,15,1,263116,7428,46467,108083,425094,4030,7785,316,707,7364,6693
"IL0636","HUNTLEY AREA PUBLIC LIBRARY DISTRICT","Suburban",43839,434741,38,76102,358639,9234,1,0,0,14,4571,738922,258,103,27,128,4193,2239,1470,0,0,3361589,57869,13594,130525,3563577,2953,131670,34922,11762,15989,21288
"IL0637","CRESTWOOD PUBLIC LIBRARY DISTRICT","Suburban",9214,42804,28,7975,34829,354,1,0,0,12,4526,907,246,119,14,88,3510,1188,520,1722,25,500270,51699,0,62283,614252,3068,33876,2947,3385,7393,5633
"IL0638","GLEN CARBON CENTENNIAL LIBRARY DISTRICT","Suburban",13865,121975,41,21281,100694,240,1,0,0,29,2924,40800,253,78,23,152,3237,1781,1366,0,0,676681,19078,0,22878,718637,3115,45566,6523,2883,36283,17078
"IL0639","HUDSON AREA PUBLIC LIBRARY DISTRICT","Rural",3395,31074,51,3052,28022,131,1,0,0,8,575,624,224,151,21,31,3365,2211,217,747,21,249128,5518,0,5007,259653,2656,13305,553,1802,3215,3902
"IL0640","ROBERT W. ROWE PUBLIC LIBRARY DISTRICT","Rural",4856,13247,29,2286,10961,517,1,0,0,6,541,4877,299,24,11,223,1679,228,985,287,41,202841,6416,0,33865,243122,1976,16254,9704,855,4382,2960
"IL0641","DOYLE PUBLIC LIBRARY DISTRICT","Rural",1692,7076,37,985,6091,0,1,0,0,3,780,560,270,34,17,128,1446,546,100,728,91,59065,2496,0,2140,63701,1785,5424,520,322,3524,6472
"IL0644","CORTLAND COMMUNITY LIBRARY","Suburban",4398,37112,50,2407,34705,178,1,0,0,5,4680,1314,443,250,110,83,2804,2209,376,0,0,244392,6298,0,22275,272965,3328,24840,1560,604,5541,7833
"IL0645","CRESTON-DEMENT PUBLIC LIBRARY DISTRICT","Rural",863,6839,24,970,5869,0,1,0,0,8,314,1450,138,80,12,31,1522,347,748,315,15,144900,1171,0,9191,155262,2102,5252,280,181,2246,924
"IL0661","GERMANTOWN PUBLIC LIBRARY DISTRICT","Town",1966,7843,33,905,6938,38,1,0,0,5,258,2605,96,92,0,3,1759,1729,12,18,1,70849,4836,5000,2000,82685,1335,3012,500,526,2431,2125
"IL0662","BEECHER COMMUNITY LIBRARY DISTRICT","Town",6789,30351,42,3954,26397,107,1,0,0,5,405,260,169,116,1,51,1770,1184,509,75,1,364395,9798,0,5714,379907,2390,12500,1000,1042,3334,4458
"IL0663","CENTRAL CITIZENS' LIBRARY DISTRICT","Rural",4258,15794,39,2425,13369,349,1,0,0,14,205,580,282,159,79,44,2313,1059,894,0,0,147340,13340,0,1605,162285,2245,18996,3100,1208,10375,13636
"IL0664","CLIFTON PUBLIC LIBRARY","Rural",1352,1324,8,10,1314,195,1,0,0,3,245,121,4,4,0,0,51,51,0,0,0,29627,2166,0,1245,33038,1391,1186,14,132,3017,1974
"IL0665","SHERMAN PUBLIC LIBRARY DISTRICT","Suburban",4673,34510,56,5277,29233,971,1,0,0,6,1254,796,74,44,2,28,2115,1669,291,0,0,339917,6118,0,4827,350862,3224,17975,2165,886,5429,6479
"IL0666","ATHENS MUNICIPAL LIBRARY","Rural",1977,22360,28,4260,18100,21,1,0,0,8,814,1040,188,110,3,0,3602,2303,0,1249,75,35934,2932,0,3417,42283,2040,11031,3000,537,18874,14477
"IL0667","FREEBURG AREA LIBRARY DISTRICT","Suburban",6061,24102,38,1777,22325,262,1,0,0,18,156,858,90,46,20,20,982,772,130,20,4,281920,9000,2520,5801,299241,1936,15351,20,1040,8308,7619
"IL0668","PEMBROKE PUBLIC LIBRARY DISTRICT","Rural",1843,4940,20,97,4843,0,1,0,0,11,940,1858,434,108,100,100,2353,251,220,1272,126,105936,2433,0,490,108859,1976,5312,1554,3161,0,0
"IL0669","LIMESTONE TOWNSHIP LIBRARY DISTRICT","Suburban",5003,18215,28,5630,12585,199,1,0,0,4,428,54,243,102,28,75,1833,609,528,483,38,239516,7426,19900,13304,280146,2704,10920,779,824,3443,3453
"IL0670","RIVERTON VILLAGE LIBRARY","Rural",3532,10152,14,994,9158,69,1,0,0,5,651,1500,77,29,0,48,663,107,556,0,0,67293,5096,3605,3864,79858,2080,6224,750,272,3157,3624
"IL0687","WILLIAMSVILLE PUBLIC LIBRARY AND MUSEUM","Rural",1425,14388,12,2861,11527,45,1,0,0,4,201,75,25,2,0,8,131,37,64,30,15,93747,2177,0,35932,131856,1963,3780,150,524,4149,6781
"IL0689","RIVERSIDE PUBLIC LIBRARY","Suburban",9298,114549,34,17088,97461,1899,1,0,0,12,2868,31565,394,215,39,125,6019,2266,3188,300,15,1268893,28749,0,19966,1317608,3120,51162,12491,4103,11313,15581
"IL0691","HINCKLEY PUBLIC LIBRARY DISTRICT","Rural",2717,17915,54,1729,16186,70,1,0,0,8,2236,869,233,96,60,60,2810,1292,529,466,17,195758,4691,9195,15335,224979,2448,12242,271,642,3516,2995
"IL0692","TILDEN PUBLIC LIBRARY","Rural",750,139,29,0,139,0,1,0,0,7,40,0,12,10,0,1,34,29,4,1,1,8222,2792,2870,300,14184,450,155,45,86,0,119
"IL0693","MARYVILLE COMMUNITY LIBRARY DISTRICT","Suburban",10514,32666,31,6343,26323,3670,1,0,0,0,0,248,32,3,0,0,593,6,0,587,29,513000,15508,11891,684,541083,2928,14353,1560,1222,12725,26350
"IL0694","NEWMAN REGIONAL LIBRARY DISTRICT","Rural",1107,3577,10,759,2818,252,1,0,0,4,204,700,15,5,3,1,50,31,10,4,6,74179,2859,3780,1765,82583,1694,2247,104,209,741,547
"IL0695","CARRIER MILLS-STONEFORT PUBLIC LIBRARY DISTRICT","Rural",2636,1456,27,0,1456,0,1,0,0,6,525,150,3,3,0,0,45,45,0,0,0,66107,28928,39501,3164,137700,2288,4290,445,153,3180,266
"IL0696","SUMMIT PUBLIC LIBRARY DISTRICT","Suburban",11163,6240,42,0,6240,185,1,0,0,17,2045,0,65,30,8,27,878,673,125,0,0,700665,50150,0,0,750815,2652,39289,0,1483,3231,1457
"IL0700","TRI-CITY PUBLIC LIBRARY DISTRICT","Rural",3611,6931,40,3601,3330,0,1,0,0,4,514,1000,220,60,0,160,2413,1645,768,0,0,221849,5420,0,2491,229760,2288,7390,520,442,5747,2116
"IL0701","PHOENIX PUBLIC LIBRARY DISTRICT","Suburban",1734,374,38,0,374,0,1,0,0,10,3800,0,17,0,10,0,111,0,0,67,7,19028,10147,0,11500,40675,2712,5000,8000,500,0,0
"IL8001","GALATIA PUBLIC LIBRARY DISTRICT","Rural",2319,7262,9,797,6465,79,1,0,0,4,539,1617,83,60,3,3,603,412,17,126,17,208193,3517,0,362,212072,1924,15839,104,555,1686,1781
"IL8003","FRANK BERTETTI BENLD PUBLIC LIBRARY","Town",1464,6499,8,780,5719,0,1,0,0,7,901,901,42,42,0,0,459,459,0,0,0,12137,2585,13196,49730,77648,1716,2850,41,232,1316,1727
"IL8005","WEST SANGAMON PUBLIC LIBRARY DISTRICT","Rural",4398,12829,46,5470,7359,1,1,0,0,7,141,188,169,145,1,22,880,497,181,200,1,170653,6987,0,5472,183112,1322,3243,71,477,8663,7403
"IL8007","KINMUNDY PUBLIC LIBRARY","Rural",733,5560,23,866,4694,29,1,0,0,4,702,1900,30,5,1,18,702,111,104,479,6,0,1898,4306,16071,22275,1438,4173,230,167,3987,730
"IL8030","CHARLES B. PHILLIPS PUBLIC LIBRARY DISTRICT","Rural",2971,12288,48,1609,10679,33,1,0,0,3,237,79,85,28,0,56,564,370,179,15,1,239595,4643,0,2539,246777,2080,6240,883,480,7805,3529
"IL8033","FLANAGAN PUBLIC LIBRARY DISTRICT","Rural",1563,6108,46,650,5458,4,1,0,0,6,468,676,58,37,2,15,347,196,107,37,4,115085,2410,0,18551,136046,1264,3016,1196,393,3054,1056
"IN0001","WASHINGTON CARNEGIE PUBLIC LIBRARY","Town",16054,44708,45,10190,34518,479,1,0,0,30,11502,13412,323,204,13,88,3407,2244,798,312,18,385069,45806,0,13470,444345,2340,59114,1912,2656,1917,3212
"IN0002","ODON WINKELPLECK PUBLIC LIBRARY","Rural",5831,19580,34,5035,14545,116,1,0,0,8,867,569,37,24,0,11,970,912,56,2,2,67716,5893,14830,12591,101030,1275,5610,765,892,1224,1793
"IN0003","JASPER-DUBOIS COUNTY CONTRACTUAL PUBLIC LIBRARY","Town",33733,372041,44,57120,314921,683,1,3,0,88,11898,106227,1395,570,258,509,33163,15474,10008,2900,58,1946358,137654,20941,132637,2237590,9828,194302,23660,13664,471,643
"IN0004","HUNTINGBURG PUBLIC LIBRARY","Town",9904,54841,62,5766,49075,26,1,0,0,9,1352,5646,321,158,42,32,6501,2456,122,2722,89,503245,45943,0,58890,608078,2911,19158,1548,2327,1230,2955
